Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,reporting_month_year,Quarter,ReportingYear,ReportingYear_Quarter,Churned,Had_Negative_Business,Has_Income_Increased,Has_Rating_Increased
1327,40,1,C29,0,37413,2019-06-20,,1,2,1149870,4,2020-12-01,4,2020,2020-4,0,1,1,1
1328,26,1,C4,1,39790,2020-11-29,,1,1,0,1,2020-12-01,4,2020,2020-4,0,0,0,0
1329,31,0,C29,2,70088,2018-10-09,2018-12-31,1,1,0,1,2019-01-01,1,2019,2019-1,1,0,0,0
1330,45,1,C3,0,116163,2017-11-07,,1,4,5122710,3,2019-01-01,1,2019,2019-1,0,1,0,0
1330,45,1,C3,0,116163,2017-11-07,,1,4,4500000,3,2019-02-01,1,2019,2019-1,0,1,0,0
1330,45,1,C3,0,116163,2017-11-07,,1,4,290320,3,2019-03-01,1,2019,2019-1,0,1,0,0
1330,45,1,C3,0,116163,2017-11-07,,1,4,0,2,2019-04-01,2,2019,2019-2,0,0,0,0
1330,45,1,C3,0,116163,2017-11-07,,1,4,405140,2,2019-05-01,2,2019,2019-2,0,1,0,0
1330,46,1,C3,0,116163,2017-11-07,,1,4,675000,2,2019-06-01,2,2019,2019-2,0,1,0,0
1330,46,1,C3,0,116163,2017-11-07,,1,4,370680,1,2019-07-01,3,2019,2019-3,0,1,0,0
1330,46,1,C3,0,116163,2017-11-07,,1,4,200000,1,2019-08-01,3,2019,2019-3,0,1,0,0
1330,46,1,C3,0,116163,2017-11-07,,1,4,662880,1,2019-09-01,3,2019,2019-3,0,1,0,0
1330,46,1,C3,0,116163,2017-11-07,,1,4,250000,1,2019-10-01,4,2019,2019-4,0,1,0,0
1330,46,1,C3,0,116163,2017-11-07,2019-11-19,1,4,0,1,2019-11-01,4,2019,2019-4,1,0,0,0
1331,39,1,C7,1,17493,2018-09-29,,1,1,0,1,2019-01-01,1,2019,2019-1,0,0,0,0
1331,39,1,C7,1,17493,2018-09-29,,1,1,110030,1,2019-02-01,1,2019,2019-1,0,1,0,0
1331,39,1,C7,1,17493,2018-09-29,,1,1,368330,1,2019-03-01,1,2019,2019-1,0,1,0,0
1331,39,1,C7,1,17493,2018-09-29,,1,1,0,1,2019-04-01,2,2019,2019-2,0,0,0,0
1331,39,1,C7,1,17493,2018-09-29,,1,1,0,1,2019-05-01,2,2019,2019-2,0,0,0,0
1331,39,1,C7,1,17493,2018-09-29,2019-06-21,1,1,0,1,2019-06-01,2,2019,2019-2,1,0,0,0
1333,34,1,C11,2,43026,2020-09-28,,2,2,0,1,2020-10-01,4,2020,2020-4,0,0,0,0
1333,34,1,C11,2,43026,2020-09-28,,2,2,0,1,2020-11-01,4,2020,2020-4,0,0,0,0
1333,34,1,C11,2,43026,2020-09-28,2020-12-21,2,2,0,1,2020-12-01,4,2020,2020-4,1,0,0,0
1334,38,0,C19,1,107712,2019-07-18,,4,4,0,1,2019-07-01,3,2019,2019-3,0,0,0,0
1334,38,0,C19,1,107712,2019-07-18,,4,4,0,1,2019-08-01,3,2019,2019-3,0,0,0,0
1334,38,0,C19,1,107712,2019-07-18,,4,4,603650,1,2019-09-01,3,2019,2019-3,0,1,0,0
1334,38,0,C19,1,107712,2019-07-18,,4,4,202700,2,2019-10-01,4,2019,2019-4,0,1,0,1
1334,38,0,C19,1,107712,2019-07-18,,4,4,241530,2,2019-11-01,4,2019,2019-4,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,1317370,2,2019-12-01,4,2019,2019-4,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,0,2,2020-01-01,1,2020,2020-1,0,0,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,2061130,2,2020-02-01,1,2020,2020-1,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,2593360,2,2020-03-01,1,2020,2020-1,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,1500000,3,2020-04-01,2,2020,2020-2,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,1651840,3,2020-05-01,2,2020,2020-2,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,444100,3,2020-06-01,2,2020,2020-2,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,1686770,3,2020-07-01,3,2020,2020-3,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,1078220,3,2020-08-01,3,2020,2020-3,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,1586250,3,2020-09-01,3,2020,2020-3,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,4245370,4,2020-10-01,4,2020,2020-4,0,1,0,1
1334,39,0,C19,1,107712,2019-07-18,,4,4,581100,4,2020-11-01,4,2020,2020-4,0,1,0,1
1334,40,0,C19,1,107712,2019-07-18,,4,4,5064330,4,2020-12-01,4,2020,2020-4,0,1,0,1
1335,32,0,C18,2,157124,2015-08-13,,2,3,904730,3,2019-01-01,1,2019,2019-1,0,1,0,0
1335,32,0,C18,2,157124,2015-08-13,,2,3,-187200,3,2019-02-01,1,2019,2019-1,0,0,0,0
1335,32,0,C18,2,157124,2015-08-13,,2,3,4768560,3,2019-03-01,1,2019,2019-1,0,1,0,0
1335,32,0,C18,2,157124,2015-08-13,,2,3,0,1,2019-04-01,2,2019,2019-2,0,0,0,0
1335,32,0,C18,2,157124,2015-08-13,,2,3,220840,1,2019-05-01,2,2019,2019-2,0,1,0,0
1335,32,0,C18,2,157124,2015-08-13,,2,3,150280,1,2019-06-01,2,2019,2019-2,0,1,0,0
1335,32,0,C18,2,157124,2015-08-13,,2,3,-200000,1,2019-07-01,3,2019,2019-3,0,0,0,0
1335,32,0,C18,2,157124,2015-08-13,,2,3,154740,1,2019-08-01,3,2019,2019-3,0,1,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,0,1,2019-09-01,3,2019,2019-3,0,0,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,194010,2,2019-10-01,4,2019,2019-4,0,1,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,392540,2,2019-11-01,4,2019,2019-4,0,1,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,257840,2,2019-12-01,4,2019,2019-4,0,1,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,5754460,4,2020-01-01,1,2020,2020-1,0,1,0,1
1335,33,0,C18,2,157124,2015-08-13,,2,3,850000,4,2020-02-01,1,2020,2020-1,0,1,0,1
1335,33,0,C18,2,157124,2015-08-13,,2,3,2758360,4,2020-03-01,1,2020,2020-1,0,1,0,1
1335,33,0,C18,2,157124,2015-08-13,,2,3,400000,3,2020-04-01,2,2020,2020-2,0,1,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,635820,3,2020-05-01,2,2020,2020-2,0,1,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,625930,3,2020-06-01,2,2020,2020-2,0,1,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,1169690,3,2020-07-01,3,2020,2020-3,0,1,0,0
1335,33,0,C18,2,157124,2015-08-13,,2,3,1268950,3,2020-08-01,3,2020,2020-3,0,1,0,0
1335,34,0,C18,2,157124,2015-08-13,,2,3,270080,3,2020-09-01,3,2020,2020-3,0,1,0,0
1335,34,0,C18,2,157124,2015-08-13,,2,3,1039260,3,2020-10-01,4,2020,2020-4,0,1,0,0
1335,34,0,C18,2,157124,2015-08-13,,2,3,997770,3,2020-11-01,4,2020,2020-4,0,1,0,0
1335,34,0,C18,2,157124,2015-08-13,,2,3,1044370,3,2020-12-01,4,2020,2020-4,0,1,0,0
1336,28,0,C29,2,76525,2020-05-29,,3,3,0,1,2020-06-01,2,2020,2020-2,0,0,0,0
1336,28,0,C29,2,76525,2020-05-29,,3,3,0,1,2020-07-01,3,2020,2020-3,0,0,0,0
1336,28,0,C29,2,76525,2020-05-29,2020-07-29,3,3,0,1,2020-08-01,3,2020,2020-3,1,0,0,0
1337,50,1,C10,1,55465,2015-07-23,,2,3,387600,1,2019-01-01,1,2019,2019-1,0,1,0,0
1337,50,1,C10,1,55465,2015-07-23,,2,3,0,1,2019-02-01,1,2019,2019-1,0,0,0,0
1337,50,1,C10,1,55465,2015-07-23,,2,3,644010,1,2019-03-01,1,2019,2019-1,0,1,0,0
1337,50,1,C10,1,55465,2015-07-23,,2,3,174600,3,2019-04-01,2,2019,2019-2,0,1,0,1
1337,50,1,C10,1,55465,2015-07-23,,2,3,500000,3,2019-05-01,2,2019,2019-2,0,1,0,1
1337,50,1,C10,1,55465,2015-07-23,,2,3,591000,3,2019-06-01,2,2019,2019-2,0,1,0,1
1337,50,1,C10,1,55465,2015-07-23,,2,3,0,1,2019-07-01,3,2019,2019-3,0,0,0,0
1337,50,1,C10,1,55465,2015-07-23,,2,3,144460,1,2019-08-01,3,2019,2019-3,0,1,0,0
1337,50,1,C10,1,55465,2015-07-23,,2,3,150000,1,2019-09-01,3,2019,2019-3,0,1,0,0
1337,50,1,C10,1,55465,2015-07-23,2019-01-10,2,3,0,1,2019-10-01,4,2019,2019-4,1,0,0,0
1338,33,0,C28,0,33154,2020-01-02,,3,3,0,1,2020-02-01,1,2020,2020-1,0,0,0,0
1338,33,0,C28,0,33154,2020-01-02,,3,3,498910,1,2020-03-01,1,2020,2020-1,0,1,0,0
1338,33,0,C28,0,33154,2020-01-02,,3,3,181680,1,2020-04-01,2,2020,2020-2,0,1,0,0
1338,33,0,C28,0,33154,2020-01-02,,3,3,0,1,2020-05-01,2,2020,2020-2,0,0,0,0
1338,33,0,C28,0,33154,2020-01-02,2020-06-19,3,3,0,1,2020-06-01,2,2020,2020-2,1,0,0,0
1339,30,0,C5,0,24291,2019-10-25,,1,1,0,1,2019-10-01,4,2019,2019-4,0,0,0,0
1339,30,0,C5,0,24291,2019-10-25,,1,1,0,1,2019-11-01,4,2019,2019-4,0,0,0,0
1339,30,0,C5,0,24291,2019-10-25,,1,1,0,1,2019-12-01,4,2019,2019-4,0,0,0,0
1339,30,0,C5,0,24291,2019-10-25,,1,1,0,1,2020-01-01,1,2020,2020-1,0,0,0,0
1340,32,0,C15,1,70038,2018-11-18,,2,2,0,1,2019-01-01,1,2019,2019-1,0,0,0,0
1340,32,0,C15,1,70038,2018-11-18,,2,2,100190,1,2019-02-01,1,2019,2019-1,0,1,0,0
1340,32,0,C15,1,70038,2018-11-18,2019-03-17,2,2,0,1,2019-03-01,1,2019,2019-1,1,0,0,0
1341,35,0,C21,0,53117,2020-07-31,,3,3,0,1,2020-08-01,3,2020,2020-3,0,0,0,0
1341,35,0,C21,0,53117,2020-07-31,,3,3,0,1,2020-09-01,3,2020,2020-3,0,0,0,0
1341,35,0,C21,0,53117,2020-07-31,,3,3,482510,2,2020-10-01,4,2020,2020-4,0,1,0,1
1341,35,0,C21,0,53117,2020-07-31,,3,3,0,2,2020-11-01,4,2020,2020-4,0,0,0,1
1341,35,0,C21,0,53117,2020-07-31,,3,3,350000,2,2020-12-01,4,2020,2020-4,0,1,0,1
1342,32,1,C20,0,31057,2019-11-24,,2,2,0,1,2019-11-01,4,2019,2019-4,0,0,0,0
1342,32,1,C20,0,31057,2019-11-24,,2,2,0,1,2019-12-01,4,2019,2019-4,0,0,0,0
1342,32,1,C20,0,31057,2019-11-24,,2,2,0,1,2020-01-01,1,2020,2020-1,0,0,0,0
1342,32,1,C20,0,31057,2019-11-24,,2,2,0,1,2020-02-01,1,2020,2020-1,0,0,0,0
1342,32,1,C20,0,31057,2019-11-24,,2,2,645150,1,2020-03-01,1,2020,2020-1,0,1,0,0
1342,32,1,C20,0,31057,2019-11-24,,2,2,161890,1,2020-04-01,2,2020,2020-2,0,1,0,0
1342,32,1,C20,0,31057,2019-11-24,,2,2,0,1,2020-05-01,2,2020,2020-2,0,0,0,0
1342,32,1,C20,0,31057,2019-11-24,,2,2,0,1,2020-06-01,2,2020,2020-2,0,0,0,0
1342,32,1,C20,0,31057,2019-11-24,2020-07-18,2,2,0,1,2020-07-01,3,2020,2020-3,1,0,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,991140,2,2019-01-01,1,2019,2019-1,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,468570,2,2019-02-01,1,2019,2019-1,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,2070540,2,2019-03-01,1,2019,2019-1,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,700000,2,2019-04-01,2,2019,2019-2,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,400000,2,2019-05-01,2,2019,2019-2,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,200000,2,2019-06-01,2,2019,2019-2,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,400000,2,2019-07-01,3,2019,2019-3,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,0,2,2019-08-01,3,2019,2019-3,0,0,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,823250,2,2019-09-01,3,2019,2019-3,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,250000,2,2019-10-01,4,2019,2019-4,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,874850,2,2019-11-01,4,2019,2019-4,0,1,0,0
1343,35,1,C26,1,75417,2013-01-10,,2,3,200000,2,2019-12-01,4,2019,2019-4,0,1,0,0
1343,36,1,C26,1,75417,2013-01-10,,2,3,359040,1,2020-01-01,1,2020,2020-1,0,1,0,0
1343,36,1,C26,1,75417,2013-01-10,2020-10-02,2,3,400000,1,2020-02-01,1,2020,2020-1,1,1,0,0
1345,28,0,C29,0,15186,2020-07-18,,2,2,0,1,2020-07-01,3,2020,2020-3,0,0,0,0
1345,28,0,C29,0,15186,2020-07-18,,2,2,0,1,2020-08-01,3,2020,2020-3,0,0,0,0
1345,28,0,C29,0,15186,2020-07-18,,2,2,184910,1,2020-09-01,3,2020,2020-3,0,1,0,0
1345,28,0,C29,0,15186,2020-07-18,,2,2,0,1,2020-10-01,4,2020,2020-4,0,0,0,0
1345,28,0,C29,0,15186,2020-07-18,,2,2,0,1,2020-11-01,4,2020,2020-4,0,0,0,0
1345,29,0,C29,0,15186,2020-07-18,,2,2,248030,1,2020-12-01,4,2020,2020-4,0,1,0,0
1347,31,0,C25,0,54901,2019-05-27,,2,2,0,1,2019-05-01,2,2019,2019-2,0,0,0,0
1347,31,0,C25,0,54901,2019-05-27,,2,2,0,1,2019-06-01,2,2019,2019-2,0,0,0,0
1347,31,0,C25,0,54901,2019-05-27,,2,2,0,1,2019-07-01,3,2019,2019-3,0,0,0,0
1347,31,0,C25,0,54901,2019-05-27,2019-05-08,2,2,0,1,2019-08-01,3,2019,2019-3,1,0,0,0
1348,36,0,C25,2,58052,2019-06-23,,2,2,0,1,2019-06-01,2,2019,2019-2,0,0,0,0
1348,36,0,C25,2,58052,2019-06-23,,2,2,0,1,2019-07-01,3,2019,2019-3,0,0,0,0
1348,36,0,C25,2,58052,2019-06-23,,2,2,151530,1,2019-08-01,3,2019,2019-3,0,1,0,0
1348,36,0,C25,2,58052,2019-06-23,,2,2,200000,1,2019-09-01,3,2019,2019-3,0,1,0,0
1348,36,0,C25,2,58052,2019-06-23,,2,2,0,1,2019-10-01,4,2019,2019-4,0,0,0,0
1348,36,0,C25,2,58052,2019-06-23,,2,2,200000,1,2019-11-01,4,2019,2019-4,0,1,0,0
1348,36,0,C25,2,58052,2019-06-23,2019-12-12,2,2,0,1,2019-12-01,4,2019,2019-4,1,0,0,0
1349,32,0,C4,0,67126,2017-08-19,,1,3,250000,1,2019-01-01,1,2019,2019-1,0,1,0,0
1349,32,0,C4,0,67126,2017-08-19,,1,3,101430,1,2019-02-01,1,2019,2019-1,0,1,0,0
1349,33,0,C4,0,67126,2017-08-19,,1,3,1642620,1,2019-03-01,1,2019,2019-1,0,1,0,0
1349,33,0,C4,0,67126,2017-08-19,,1,3,100000,2,2019-04-01,2,2019,2019-2,0,1,0,1
1349,33,0,C4,0,67126,2017-08-19,,1,3,248420,2,2019-05-01,2,2019,2019-2,0,1,0,1
1349,33,0,C4,0,67126,2017-08-19,,1,3,200560,2,2019-06-01,2,2019,2019-2,0,1,0,1
1349,33,0,C4,0,67126,2017-08-19,,1,3,405670,2,2019-07-01,3,2019,2019-3,0,1,0,1
1349,33,0,C4,0,67126,2017-08-19,,1,3,150260,2,2019-08-01,3,2019,2019-3,0,1,0,1
1349,33,0,C4,0,67126,2017-08-19,,1,3,976380,2,2019-09-01,3,2019,2019-3,0,1,0,1
1349,33,0,C4,0,67126,2017-08-19,,1,3,300220,2,2019-10-01,4,2019,2019-4,0,1,0,1
1349,33,0,C4,0,67126,2017-08-19,,1,3,501650,2,2019-11-01,4,2019,2019-4,0,1,0,1
1349,33,0,C4,0,67126,2017-08-19,,1,3,0,2,2019-12-01,4,2019,2019-4,0,0,0,1
1349,33,0,C4,0,67126,2017-08-19,2020-01-16,1,3,0,1,2020-01-01,1,2020,2020-1,1,0,0,0
1350,39,0,C15,0,43705,2018-12-06,2019-08-01,2,2,0,1,2019-01-01,1,2019,2019-1,1,0,0,0
1351,27,0,C8,0,74837,2020-07-11,,2,2,0,1,2020-11-01,4,2020,2020-4,0,0,0,0
1351,27,0,C8,0,74837,2020-07-11,,2,2,0,1,2020-12-01,4,2020,2020-4,0,0,0,0
1352,33,0,C15,1,99415,2020-01-08,,2,2,0,1,2020-08-01,3,2020,2020-3,0,0,0,0
1352,33,0,C15,1,99415,2020-01-08,,2,2,191040,1,2020-09-01,3,2020,2020-3,0,1,0,0
1352,33,0,C15,1,99415,2020-01-08,,2,2,0,1,2020-10-01,4,2020,2020-4,0,0,0,0
1352,33,0,C15,1,99415,2020-01-08,,2,2,0,1,2020-11-01,4,2020,2020-4,0,0,0,0
1352,33,0,C15,1,99415,2020-01-08,2020-11-29,2,2,0,1,2020-12-01,4,2020,2020-4,1,0,0,0
1353,44,0,C12,0,49049,2018-09-06,,2,2,205120,1,2019-01-01,1,2019,2019-1,0,1,0,0
1353,44,0,C12,0,49049,2018-09-06,,2,2,337210,1,2019-02-01,1,2019,2019-1,0,1,0,0
1353,44,0,C12,0,49049,2018-09-06,,2,2,206820,1,2019-03-01,1,2019,2019-1,0,1,0,0
1353,44,0,C12,0,49049,2018-09-06,,2,2,0,1,2019-04-01,2,2019,2019-2,0,0,0,0
1353,44,0,C12,0,49049,2018-09-06,2019-07-05,2,2,0,1,2019-05-01,2,2019,2019-2,1,0,0,0
1354,33,1,C20,2,54212,2018-09-10,,2,3,4610990,4,2019-01-01,1,2019,2019-1,0,1,0,0
1354,33,1,C20,2,54212,2018-09-10,,2,3,3198040,4,2019-02-01,1,2019,2019-1,0,1,0,0
1354,33,1,C20,2,54212,2018-09-10,,2,3,5788020,4,2019-03-01,1,2019,2019-1,0,1,0,0
1354,34,1,C20,2,54212,2018-09-10,,2,3,2166270,1,2019-04-01,2,2019,2019-2,0,1,0,0
1354,34,1,C20,2,54212,2018-09-10,,2,3,1366090,1,2019-05-01,2,2019,2019-2,0,1,0,0
1354,34,1,C20,2,54212,2018-09-10,,2,3,-3791250,1,2019-06-01,2,2019,2019-2,0,0,0,0
1354,34,1,C20,2,54212,2018-09-10,,2,3,249870,1,2019-07-01,3,2019,2019-3,0,1,0,0
1354,34,1,C20,2,54212,2018-09-10,,2,3,-2018240,1,2019-08-01,3,2019,2019-3,0,0,0,0
1354,34,1,C20,2,54212,2018-09-10,2019-09-21,2,3,116660,1,2019-09-01,3,2019,2019-3,1,1,0,0
1356,30,1,C11,2,29306,2019-08-08,,2,2,0,1,2019-08-01,3,2019,2019-3,0,0,0,0
1356,30,1,C11,2,29306,2019-08-08,,2,2,0,1,2019-09-01,3,2019,2019-3,0,0,0,0
1356,30,1,C11,2,29306,2019-08-08,,2,2,350000,2,2019-10-01,4,2019,2019-4,0,1,0,1
1356,30,1,C11,2,29306,2019-08-08,,2,2,400000,2,2019-11-01,4,2019,2019-4,0,1,0,1
1356,30,1,C11,2,29306,2019-08-08,,2,2,194010,2,2019-12-01,4,2019,2019-4,0,1,0,1
1356,30,1,C11,2,29306,2019-08-08,,2,2,300620,1,2020-01-01,1,2020,2020-1,0,1,0,0
1356,31,1,C11,2,29306,2019-08-08,,2,2,200000,1,2020-02-01,1,2020,2020-1,0,1,0,0
1356,31,1,C11,2,29306,2019-08-08,,2,2,0,1,2020-03-01,1,2020,2020-1,0,0,0,0
1356,31,1,C11,2,29306,2019-08-08,,2,2,0,1,2020-04-01,2,2020,2020-2,0,0,0,0
1356,31,1,C11,2,29306,2019-08-08,,2,2,194000,1,2020-05-01,2,2020,2020-2,0,1,0,0
1356,31,1,C11,2,29306,2019-08-08,2020-06-21,2,2,0,1,2020-06-01,2,2020,2020-2,1,0,0,0
1357,38,0,C29,2,105400,2020-01-13,,3,3,0,1,2020-01-01,1,2020,2020-1,0,0,0,0
1357,39,0,C29,2,105400,2020-01-13,2020-09-02,3,3,0,1,2020-02-01,1,2020,2020-1,1,0,0,0
1358,32,0,C22,1,44463,2020-05-12,,2,2,0,1,2020-12-01,4,2020,2020-4,0,0,0,0
1359,31,0,C1,2,52007,2019-05-07,,2,2,0,1,2019-07-01,3,2019,2019-3,0,0,0,0
1359,31,0,C1,2,52007,2019-05-07,,2,2,0,1,2019-08-01,3,2019,2019-3,0,0,0,0
1359,31,0,C1,2,52007,2019-05-07,2019-08-29,2,2,0,1,2019-09-01,3,2019,2019-3,1,0,0,0
1360,32,0,C20,0,107592,2019-11-30,,4,4,0,1,2019-12-01,4,2019,2019-4,0,0,0,0
1360,32,0,C20,0,107592,2019-11-30,,4,4,0,1,2020-01-01,1,2020,2020-1,0,0,0,0
1360,32,0,C20,0,107592,2019-11-30,,4,4,0,1,2020-02-01,1,2020,2020-1,0,0,0,0
1360,32,0,C20,0,107592,2019-11-30,,4,4,1983720,1,2020-03-01,1,2020,2020-1,0,1,0,0
1360,32,0,C20,0,107592,2019-11-30,,4,4,308750,1,2020-04-01,2,2020,2020-2,0,1,0,0
1360,32,0,C20,0,107592,2019-11-30,,4,4,776250,1,2020-05-01,2,2020,2020-2,0,1,0,0
1360,32,0,C20,0,107592,2019-11-30,2020-06-14,4,4,0,1,2020-06-01,2,2020,2020-2,1,0,0,0
1361,39,0,C17,2,26796,2018-11-21,,1,1,221680,1,2019-01-01,1,2019,2019-1,0,1,0,0
1361,39,0,C17,2,26796,2018-11-21,,1,1,344520,1,2019-02-01,1,2019,2019-1,0,1,0,0
1361,39,0,C17,2,26796,2018-11-21,,1,1,0,1,2019-03-01,1,2019,2019-1,0,0,0,0
1361,40,0,C17,2,26796,2018-11-21,,1,1,0,1,2019-04-01,2,2019,2019-2,0,0,0,0
1361,40,0,C17,2,26796,2018-11-21,2019-02-05,1,1,0,1,2019-05-01,2,2019,2019-2,1,0,0,0
1362,29,0,C20,1,72843,2019-09-28,,2,2,0,1,2019-10-01,4,2019,2019-4,0,0,0,0
1362,29,0,C20,1,72843,2019-09-28,,2,2,0,1,2019-11-01,4,2019,2019-4,0,0,0,0
1362,29,0,C20,1,72843,2019-09-28,2019-12-21,2,2,0,1,2019-12-01,4,2019,2019-4,1,0,0,0
1363,44,1,C19,0,32736,2015-07-26,,2,3,416910,2,2019-01-01,1,2019,2019-1,0,1,0,0
1363,44,1,C19,0,32736,2015-07-26,,2,3,353720,2,2019-02-01,1,2019,2019-1,0,1,0,0
1363,44,1,C19,0,32736,2015-07-26,,2,3,1903930,2,2019-03-01,1,2019,2019-1,0,1,0,0
1363,44,1,C19,0,32736,2015-07-26,,2,3,255580,2,2019-04-01,2,2019,2019-2,0,1,0,0
1363,44,1,C19,0,32736,2015-07-26,,2,3,213300,2,2019-05-01,2,2019,2019-2,0,1,0,0
1363,44,1,C19,0,32736,2015-07-26,,2,3,494500,2,2019-06-01,2,2019,2019-2,0,1,0,0
1363,44,1,C19,0,32736,2015-07-26,,2,3,423800,3,2019-07-01,3,2019,2019-3,0,1,0,1
1363,44,1,C19,0,32736,2015-07-26,,2,3,1461910,3,2019-08-01,3,2019,2019-3,0,1,0,1
1363,44,1,C19,0,32736,2015-07-26,,2,3,1037010,3,2019-09-01,3,2019,2019-3,0,1,0,1
1363,45,1,C19,0,32736,2015-07-26,,2,3,1369350,3,2019-10-01,4,2019,2019-4,0,1,0,1
1363,45,1,C19,0,32736,2015-07-26,,2,3,50000,3,2019-11-01,4,2019,2019-4,0,1,0,1
1363,45,1,C19,0,32736,2015-07-26,,2,3,550000,3,2019-12-01,4,2019,2019-4,0,1,0,1
1363,45,1,C19,0,32736,2015-07-26,,2,3,1462830,2,2020-01-01,1,2020,2020-1,0,1,0,0
1363,45,1,C19,0,32736,2015-07-26,,2,3,328180,2,2020-02-01,1,2020,2020-1,0,1,0,0
1363,45,1,C19,0,32736,2015-07-26,,2,3,2307560,2,2020-03-01,1,2020,2020-1,0,1,0,0
1363,45,1,C19,0,32736,2015-07-26,,2,3,0,1,2020-04-01,2,2020,2020-2,0,0,0,0
1363,45,1,C19,0,32736,2015-07-26,2020-05-16,2,3,0,1,2020-05-01,2,2020,2020-2,1,0,0,0
1364,42,1,C12,1,87325,2020-11-04,,3,3,0,1,2020-04-01,2,2020,2020-2,0,0,0,0
1364,42,1,C12,1,87325,2020-11-04,,3,3,0,1,2020-05-01,2,2020,2020-2,0,0,0,0
1364,42,1,C12,1,87325,2020-11-04,,3,3,417720,1,2020-06-01,2,2020,2020-2,0,1,0,0
1364,42,1,C12,1,87325,2020-11-04,,3,3,148720,1,2020-07-01,3,2020,2020-3,0,1,0,0
1364,43,1,C12,1,87325,2020-11-04,2020-07-29,3,3,0,1,2020-08-01,3,2020,2020-3,1,0,0,0
1365,29,0,C18,2,25483,2019-05-25,,1,1,0,1,2019-05-01,2,2019,2019-2,0,0,0,0
1365,29,0,C18,2,25483,2019-05-25,,1,1,0,1,2019-06-01,2,2019,2019-2,0,0,0,0
1365,29,0,C18,2,25483,2019-05-25,,1,1,441360,3,2019-07-01,3,2019,2019-3,0,1,0,1
1365,30,0,C18,2,25483,2019-05-25,,1,1,0,3,2019-08-01,3,2019,2019-3,0,0,0,1
1365,30,0,C18,2,25483,2019-05-25,,1,1,783860,3,2019-09-01,3,2019,2019-3,0,1,0,1
1365,30,0,C18,2,25483,2019-05-25,,1,1,0,1,2019-10-01,4,2019,2019-4,0,0,0,0
1365,30,0,C18,2,25483,2019-05-25,,1,1,300700,1,2019-11-01,4,2019,2019-4,0,1,0,0
1365,30,0,C18,2,25483,2019-05-25,2019-06-12,1,1,0,1,2019-12-01,4,2019,2019-4,1,0,0,0
1366,38,0,C22,0,17496,2020-09-19,,2,2,0,1,2020-09-01,3,2020,2020-3,0,0,0,0
1366,39,0,C22,0,17496,2020-09-19,,2,2,0,1,2020-10-01,4,2020,2020-4,0,0,0,0
1366,39,0,C22,0,17496,2020-09-19,,2,2,0,1,2020-11-01,4,2020,2020-4,0,0,0,0
1366,39,0,C22,0,17496,2020-09-19,2020-05-12,2,2,0,1,2020-12-01,4,2020,2020-4,1,0,0,0
1369,28,1,C10,0,54231,2018-01-01,,1,1,505830,2,2019-01-01,1,2019,2019-1,0,1,0,0
1369,28,1,C10,0,54231,2018-01-01,,1,1,145490,2,2019-02-01,1,2019,2019-1,0,1,0,0
1369,28,1,C10,0,54231,2018-01-01,,1,1,853210,2,2019-03-01,1,2019,2019-1,0,1,0,0
1369,29,1,C10,0,54231,2018-01-01,,1,1,97120,1,2019-04-01,2,2019,2019-2,0,1,0,0
1369,29,1,C10,0,54231,2018-01-01,,1,1,0,1,2019-05-01,2,2019,2019-2,0,0,0,0
