Driver_ID,Date_Of_Joining,Total_Business_Value,Total_Had_Negative_Business,Has_Income_Increased,Has_Rating_Increased,Avg_Business_Value,Last_Reporting_Month,Age,Gender,Income,Total_Income,Education_Level,City,Joining_Designation,Grade,Quarterly_Rating,Last_Working_Date,Churned,Tenure,Date_Of_Joining_month,Date_Of_Joining_year,Is_Valuable_Driver
1462,2020-10-16,0,0,0,0,0,2020-12-01,27,1,58278,174834,2,C18,2,2,1,,0,76,10,2020,0
1463,2018-08-25,8420350,12,0,1,647719,2020-01-01,42,0,38105,495365,1,C2,1,1,2,2020-05-01,1,615,8,2018,1
1464,2018-07-07,19778240,11,0,0,1648186,2019-12-01,48,1,69141,829692,2,C25,1,2,3,2019-11-28,1,509,7,2018,1
1465,2018-03-12,100310,1,0,0,33436,2019-03-01,34,0,45180,135540,0,C17,3,3,1,2019-02-03,1,328,3,2018,0
1466,2019-05-01,859940,3,0,0,143323,2019-06-01,42,0,45183,271098,1,C2,2,2,1,2019-06-17,1,47,5,2019,1
1468,2020-01-09,709210,1,0,0,177302,2020-12-01,31,0,66779,267116,1,C20,3,3,1,,0,357,1,2020,1
1469,2019-08-30,752450,2,0,1,125408,2020-02-01,28,0,44091,264546,0,C9,1,1,2,2020-02-15,1,169,8,2019,1
1470,2018-02-17,13715180,17,0,0,806775,2020-05-01,30,0,47565,808605,0,C28,1,1,2,2020-05-16,1,819,2,2018,1
1471,2016-05-27,1455180,4,0,0,291036,2019-05-01,36,0,43690,218450,1,C27,1,1,1,2019-05-28,1,1096,5,2016,1
1472,2014-07-18,18851330,22,0,1,785472,2020-12-01,41,1,107368,2576832,2,C22,2,4,1,2020-12-14,1,2341,7,2014,1
1473,2018-07-17,0,0,0,0,0,2019-02-01,41,0,94171,188342,0,C26,3,3,1,2019-01-02,1,169,7,2018,0
1474,2019-10-17,0,0,0,0,0,2019-11-01,27,0,25207,50414,1,C27,2,2,1,2019-11-15,1,29,10,2019,0
1475,2020-01-02,26696700,10,0,1,2426972,2020-12-01,28,0,104567,1150237,1,C21,3,3,4,,0,364,1,2020,1
1476,2020-06-13,150360,1,0,0,37590,2020-09-01,33,0,39422,157688,1,C14,2,2,1,2020-06-09,1,4,6,2020,0
1477,2019-06-07,0,0,0,0,0,2019-11-01,30,0,110542,552710,2,C8,4,4,1,2019-09-11,1,96,6,2019,0
1479,2020-06-02,5143840,1,0,0,1028768,2020-06-01,37,0,50436,252180,0,C5,3,3,1,2020-12-06,1,187,6,2020,1
1480,2018-11-12,0,0,0,0,0,2019-01-01,29,1,39635,39635,0,C25,2,2,1,2019-04-01,1,140,11,2018,0
1481,2019-06-01,394850,2,0,0,98712,2019-04-01,36,1,16688,66752,1,C2,1,1,1,2019-04-22,1,40,6,2019,1
1482,2020-11-04,0,0,0,0,0,2020-09-01,38,1,50211,301266,1,C27,3,3,1,2020-09-15,1,50,11,2020,0
1483,2018-07-07,485600,2,0,0,121400,2019-04-01,24,1,40408,161632,2,C13,1,1,1,2019-05-04,1,301,7,2018,1
1484,2014-09-14,47124880,24,0,0,1963536,2020-12-01,46,0,101198,2428752,0,C2,2,4,3,,0,2300,9,2014,1
1485,2020-03-29,0,0,0,0,0,2020-06-01,25,0,46010,138030,1,C21,1,1,1,2020-06-19,1,82,3,2020,0
1486,2016-09-12,29181100,23,0,0,1215879,2020-12-01,45,1,81172,1948128,0,C15,1,4,1,,0,1571,9,2016,1
1487,2018-12-28,1979760,4,0,1,219973,2019-09-01,30,0,23299,209691,2,C26,1,1,2,2019-06-09,1,163,12,2018,1
1489,2020-08-18,1410500,3,0,1,282100,2020-12-01,29,0,39403,197015,1,C8,2,2,3,,0,135,8,2020,1
1490,2020-03-20,1174310,3,0,1,146788,2020-10-01,39,1,71142,569136,0,C21,2,2,1,2020-04-10,1,21,3,2020,1
1491,2020-04-18,0,0,0,0,0,2020-08-01,26,0,56936,284680,1,C20,2,2,1,2020-07-29,1,102,4,2020,0
1492,2020-04-10,0,0,0,0,0,2020-12-01,42,0,130279,390837,0,C1,3,3,1,2020-11-28,1,232,4,2020,0
1493,2019-07-21,4722090,9,0,0,393507,2020-06-01,27,0,64476,773712,2,C19,1,1,1,2020-06-22,1,337,7,2019,1
1494,2018-09-05,0,0,0,0,0,2019-01-01,32,1,34356,34356,0,C18,1,1,1,2019-07-01,1,299,9,2018,0
1495,2020-06-29,889800,2,0,1,148300,2020-12-01,30,0,97212,583272,2,C22,2,2,2,,0,185,6,2020,1
1498,2020-04-05,0,0,0,0,0,2020-09-01,28,1,49570,247850,0,C12,2,2,1,2020-09-27,1,175,4,2020,0
1500,2020-06-13,127760,1,0,0,31940,2020-09-01,31,0,86551,346204,2,C18,3,3,1,2020-12-09,1,179,6,2020,0
1501,2020-11-17,0,0,0,0,0,2020-12-01,38,0,73316,146632,2,C5,3,3,1,,0,44,11,2020,0
1502,2019-09-28,150030,1,0,0,30006,2020-02-01,35,1,64780,323900,2,C21,2,2,1,2020-01-31,1,125,9,2019,0
1504,2018-02-03,17624660,23,0,1,734360,2020-12-01,50,0,31555,757320,2,C8,2,2,3,,0,1062,2,2018,1
1505,2020-03-07,1052990,1,0,1,175498,2020-12-01,27,1,69831,418986,1,C22,3,3,2,,0,299,3,2020,1
1506,2019-08-15,0,0,0,0,0,2019-11-01,31,1,57107,228428,1,C14,1,1,1,2019-11-21,1,98,8,2019,0
1507,2018-10-28,0,0,0,0,0,2019-01-01,39,1,60780,60780,2,C19,2,2,1,2019-01-25,1,89,10,2018,0
1508,2013-07-21,8000250,10,0,1,800025,2019-10-01,33,0,108452,1084520,0,C23,2,3,1,2019-10-28,1,2290,7,2013,1
1509,2019-07-20,10264390,9,0,1,733170,2020-09-01,35,0,79222,1109108,1,C27,2,2,1,2020-08-30,1,407,7,2019,1
1510,2017-07-14,12796500,20,0,1,533187,2020-12-01,28,1,92375,2217000,1,C16,1,3,3,,0,1266,7,2017,1
1512,2019-05-05,1741740,5,0,0,217717,2019-12-01,32,0,49957,399656,1,C23,2,2,1,2019-12-20,1,229,5,2019,1
1513,2018-06-07,3117260,2,0,0,519543,2019-06-01,25,1,19448,116688,0,C28,1,2,1,2019-03-06,1,272,6,2018,1
1514,2020-01-08,640640,1,0,0,128128,2020-12-01,32,0,54667,273335,0,C20,3,3,1,,0,358,1,2020,1
1515,2020-10-31,0,0,0,0,0,2020-12-01,36,0,84573,169146,2,C24,3,3,1,,0,61,10,2020,0
1516,2019-07-07,658610,1,0,1,109768,2019-12-01,35,1,75453,452718,2,C12,2,2,2,2019-12-15,1,161,7,2019,1
1517,2015-09-20,4504950,3,0,0,750825,2019-06-01,42,1,125545,753270,2,C11,1,3,1,2019-02-06,1,1235,9,2015,1
1518,2020-01-09,300210,1,0,0,75052,2020-12-01,36,1,113064,452256,2,C15,3,3,1,,0,357,1,2020,0
1520,2013-10-30,5839760,8,0,0,486646,2019-12-01,32,0,64559,774708,2,C5,1,2,1,2019-12-14,1,2236,10,2013,1
1521,2020-07-12,0,0,0,0,0,2020-12-01,31,0,31401,31401,1,C20,1,1,1,,0,172,7,2020,0
1522,2020-08-05,1597690,2,0,1,228241,2020-11-01,30,1,64606,452242,2,C6,2,2,1,2020-11-21,1,108,8,2020,1
1523,2020-03-01,0,0,0,0,0,2020-03-01,28,1,35116,105348,2,C2,1,1,1,2020-03-13,1,12,3,2020,0
1524,2018-09-24,1439130,4,0,0,205590,2019-07-01,35,1,44784,313488,0,C13,2,2,1,2019-07-07,1,286,9,2018,1
1525,2018-08-17,711920,3,0,0,237306,2019-03-01,28,1,61884,185652,0,C13,2,2,1,2019-03-28,1,223,8,2018,1
1526,2016-12-24,14026730,24,0,1,584447,2020-12-01,34,0,60087,1442088,2,C1,1,1,3,,0,1468,12,2016,1
1527,2020-08-05,196920,1,0,0,24615,2020-12-01,31,0,82042,656336,2,C5,2,2,1,,0,148,8,2020,0
1528,2018-11-30,0,0,0,0,0,2019-03-01,42,0,76707,230121,2,C25,2,2,1,2019-02-28,1,90,11,2018,0
1529,2020-07-11,0,0,0,0,0,2020-12-01,37,1,20523,41046,0,C5,1,1,1,,0,173,7,2020,0
1530,2020-07-25,0,0,0,0,0,2020-09-01,27,0,44841,134523,2,C20,1,1,1,2020-09-27,1,64,7,2020,0
1531,2017-01-21,320450,2,0,0,106816,2019-03-01,31,0,46001,138003,2,C25,2,2,1,2019-03-23,1,791,1,2017,1
1532,2019-09-15,3268160,8,0,1,204260,2020-12-01,37,0,48555,776880,1,C2,2,2,2,,0,473,9,2019,1
1533,2020-09-21,0,0,0,0,0,2020-11-01,32,1,74305,222915,0,C22,3,3,1,2020-11-13,1,53,9,2020,0
1534,2020-02-23,3329000,2,0,0,554833,2020-07-01,30,1,96076,576456,0,C26,3,3,1,2020-06-30,1,128,2,2020,1
1536,2019-07-19,0,0,0,0,0,2019-09-01,27,0,39731,119193,2,C15,1,1,1,2019-08-30,1,42,7,2019,0
1540,2016-04-29,10990300,13,0,0,845407,2020-01-01,32,0,44949,584337,2,C5,1,2,2,2020-11-01,1,1647,4,2016,1
1541,2020-05-15,825600,3,0,1,165120,2020-09-01,40,0,48956,244780,0,C4,1,1,2,2020-09-21,1,129,5,2020,1
1542,2018-11-13,0,0,0,0,0,2019-02-01,39,1,42300,84600,0,C6,1,1,1,2019-02-18,1,97,11,2018,0
1543,2018-06-18,0,0,0,0,0,2019-01-01,44,0,31948,31948,1,C4,1,1,1,2019-01-16,1,212,6,2018,0
1544,2019-10-31,350000,1,0,0,70000,2020-03-01,37,0,90123,450615,1,C13,2,2,1,2020-03-13,1,134,10,2019,0
1547,2020-02-01,803540,3,0,0,160708,2020-05-01,33,1,57863,289315,2,C13,2,2,1,2020-05-05,1,94,2,2020,1
1548,2018-10-19,1893740,3,0,0,378748,2019-05-01,28,0,35090,175450,1,C20,1,1,1,2019-05-14,1,207,10,2018,1
1549,2015-08-30,21660330,23,0,1,902513,2020-12-01,36,1,95945,2302680,1,C21,1,3,3,,0,1950,8,2015,1
1550,2020-03-10,483680,1,0,0,161226,2020-12-01,30,0,25552,76656,1,C2,2,2,1,,0,296,3,2020,1
1553,2019-06-23,1553390,6,0,1,155339,2020-03-01,45,1,24821,248210,0,C1,1,1,1,2020-06-03,1,346,6,2019,1
1555,2018-06-23,4071230,5,0,0,678538,2019-06-01,29,0,42317,253902,1,C23,1,1,2,2019-06-22,1,364,6,2018,1
1556,2020-08-06,0,0,0,0,0,2020-09-01,31,1,21762,87048,0,C26,1,1,1,2020-09-19,1,44,8,2020,0
1557,2019-05-23,145500,1,0,0,29100,2019-09-01,32,0,47379,236895,2,C12,1,1,1,2019-12-09,1,200,5,2019,0
1558,2018-09-29,3209970,5,0,0,534995,2019-06-01,31,0,34561,207366,0,C22,2,2,1,2019-06-20,1,264,9,2018,1
1559,2018-06-25,2661590,7,0,0,295732,2019-09-01,38,1,62853,565677,2,C14,1,1,1,2019-09-22,1,454,6,2018,1
1560,2015-08-13,9460590,17,0,1,473029,2020-08-01,37,0,44999,899980,1,C7,1,2,2,2020-07-29,1,1812,8,2015,1
1561,2019-11-15,386060,3,0,0,55151,2020-05-01,31,0,30292,212044,0,C25,1,1,1,,0,412,11,2019,1
1562,2018-10-06,1350140,3,0,0,270028,2019-05-01,25,1,31361,156805,2,C17,1,1,1,2019-09-05,1,334,10,2018,1
1563,2019-06-21,8856850,15,0,1,466150,2020-12-01,42,1,35176,668344,2,C27,2,2,3,,0,559,6,2019,1
1565,2018-10-23,5698600,14,0,0,356162,2020-04-01,36,1,30310,484960,1,C9,1,1,1,2020-12-04,1,773,10,2018,1
1566,2020-06-28,0,0,0,0,0,2020-09-01,31,1,59451,178353,0,C6,3,3,1,2020-09-25,1,89,6,2020,0
1567,2019-07-29,151600,1,0,0,37900,2019-11-01,36,0,46726,186904,1,C22,3,3,1,2019-11-26,1,120,7,2019,0
1568,2020-11-12,0,0,0,0,0,2020-12-01,34,0,70455,70455,1,C20,2,2,1,,0,49,11,2020,0
1569,2018-05-13,6424400,14,0,1,338126,2020-07-01,25,0,56760,1078440,2,C21,1,1,1,2020-06-29,1,778,5,2018,1
1570,2019-10-31,0,0,0,0,0,2019-12-01,33,1,72503,145006,2,C21,2,2,1,2019-07-12,1,111,10,2019,0
1571,2019-09-28,0,0,0,0,0,2019-12-01,23,0,54632,163896,2,C16,1,1,1,2019-11-30,1,63,9,2019,0
1572,2019-06-06,0,0,0,0,0,2019-07-01,30,0,21245,42490,0,C8,2,2,1,2019-06-29,1,23,6,2019,0
1573,2015-07-30,19301010,22,0,1,804208,2020-12-01,30,1,62349,1496376,1,C8,1,2,4,,0,1981,7,2015,1
1574,2019-06-28,0,0,0,0,0,2019-11-01,27,0,72839,364195,0,C14,2,2,1,2019-11-22,1,147,6,2019,0
1575,2019-08-30,0,0,0,0,0,2019-09-01,34,0,111621,111621,2,C15,3,3,1,2019-09-22,1,23,8,2019,0
1576,2020-04-04,5300890,5,0,1,662611,2020-11-01,29,0,71740,573920,2,C26,3,3,2,2020-10-30,1,209,4,2020,1
1577,2019-09-17,0,0,0,0,0,2019-12-01,32,1,43963,175852,0,C24,2,2,1,2019-01-12,1,248,9,2019,0
1578,2018-05-10,6887200,13,0,1,491942,2020-02-01,42,0,54922,768908,2,C13,2,2,1,2020-09-02,1,846,5,2018,1
1579,2019-10-12,7277380,10,0,1,559798,2020-12-01,24,0,32779,426127,0,C10,1,1,4,,0,446,10,2019,1
1580,2019-05-09,0,0,0,0,0,2020-01-01,27,0,23149,115745,0,C27,2,2,1,2020-04-01,1,328,5,2019,0
1581,2019-06-30,0,0,0,0,0,2019-07-01,29,0,25873,25873,0,C15,1,1,1,2019-06-30,1,0,6,2019,0
1582,2018-08-31,2659790,5,0,0,443298,2019-06-01,39,0,52711,316266,1,C3,2,2,2,2019-06-20,1,293,8,2018,1
1583,2018-07-05,0,0,0,0,0,2019-01-01,27,1,12456,12456,0,C16,1,1,1,2019-11-01,1,484,7,2018,0
1585,2013-06-16,17967580,14,0,0,1056916,2020-05-01,48,0,117644,1999948,1,C7,2,4,1,2020-05-27,1,2537,6,2013,1
1586,2020-09-20,0,0,0,0,0,2020-12-01,30,1,75643,302572,0,C6,2,2,1,,0,102,9,2020,0
1587,2018-02-17,3009570,4,0,0,429938,2019-07-01,46,1,48111,336777,0,C20,2,2,1,2019-09-07,1,567,2,2018,1
1588,2015-09-20,19559860,23,0,1,814994,2020-12-01,42,0,84516,2028384,1,C5,1,2,3,,0,1929,9,2015,1
1589,2018-10-26,1462050,3,0,0,243675,2019-06-01,39,0,55037,330222,2,C15,3,3,1,2019-08-06,1,284,10,2018,1
1590,2020-05-06,0,0,0,0,0,2020-09-01,31,1,38396,153584,0,C17,2,2,1,2020-08-09,1,95,5,2020,0
1591,2018-12-16,0,0,0,0,0,2019-01-01,28,0,43897,43897,1,C19,2,2,1,2019-01-25,1,40,12,2018,0
1592,2020-03-05,3313220,6,0,1,414152,2020-12-01,25,1,58051,464408,2,C29,1,1,3,,0,301,3,2020,1
1593,2020-11-23,0,0,0,0,0,2020-12-01,27,0,49886,99772,0,C28,2,2,1,2020-11-12,1,11,11,2020,0
1594,2020-07-31,450700,2,0,0,90140,2020-12-01,33,0,76101,380505,1,C20,3,3,1,,0,153,7,2020,1
1595,2018-04-08,2272880,7,0,1,284110,2019-08-01,29,0,27572,220576,1,C22,1,1,3,2019-08-27,1,506,4,2018,1
1597,2015-05-31,2512600,8,0,1,279177,2019-09-01,38,1,54600,491400,1,C17,2,2,2,2019-09-19,1,1572,5,2015,1
1598,2019-04-10,12423580,13,0,1,828238,2020-12-01,35,0,95284,1429260,2,C20,4,4,1,,0,631,4,2019,1
1599,2020-04-07,301200,1,0,0,50200,2020-12-01,30,1,108812,652872,2,C9,3,3,1,,0,268,4,2020,0
1600,2019-08-13,6125270,8,0,1,510439,2020-07-01,37,0,83083,996996,2,C14,3,3,1,2020-10-07,1,421,8,2019,1
1601,2019-08-29,0,0,0,0,0,2020-01-01,31,0,59932,299660,0,C12,2,2,1,2020-01-19,1,143,8,2019,0
1602,2018-12-09,1016890,5,0,1,145270,2019-07-01,38,0,22645,158515,0,C10,1,1,1,2019-06-29,1,202,12,2018,1
1603,2018-10-14,0,0,0,0,0,2019-01-01,28,1,66465,66465,2,C20,1,1,1,2019-01-23,1,101,10,2018,0
1605,2020-05-05,4320510,7,0,0,540063,2020-12-01,42,0,50832,406656,0,C16,1,1,3,,0,240,5,2020,1
1606,2014-08-22,22800020,22,0,1,950000,2020-12-01,44,1,99127,2379048,1,C12,1,3,3,,0,2323,8,2014,1
1607,2020-10-01,4015020,4,0,0,501877,2020-08-01,26,0,77477,619816,2,C15,3,3,1,2020-07-29,1,64,10,2020,1
1609,2019-11-29,0,0,0,0,0,2020-04-01,22,1,12987,64935,0,C5,1,1,1,2020-04-13,1,136,11,2019,0
1610,2019-05-30,1072630,3,0,0,153232,2019-12-01,38,0,116218,813526,1,C7,2,4,1,2019-12-26,1,210,5,2019,1
1611,2018-08-01,4609660,7,0,0,512184,2019-09-01,32,0,23537,211833,1,C4,1,1,1,2019-09-21,1,416,8,2018,1
1612,2018-10-14,12641110,19,0,1,526712,2020-12-01,35,0,69697,1672728,0,C27,2,2,1,2020-07-12,1,637,10,2018,1
1613,2020-01-25,0,0,0,0,0,2020-04-01,33,0,45531,182124,0,C26,2,2,1,2020-12-04,1,314,1,2020,0
1614,2018-09-07,0,0,0,0,0,2019-01-01,42,0,20797,20797,1,C27,2,2,1,2019-01-14,1,129,9,2018,0
1616,2017-10-23,0,0,0,0,0,2019-07-01,44,0,100297,702079,1,C14,5,5,1,2019-06-28,1,613,10,2017,0
1617,2020-03-13,0,0,0,0,0,2020-07-01,34,0,45153,225765,2,C3,1,1,1,2020-07-17,1,126,3,2020,0
1618,2020-03-11,0,0,0,0,0,2020-12-01,29,0,56985,113970,1,C1,2,2,1,,0,295,3,2020,0
1619,2020-08-12,0,0,0,0,0,2020-12-01,33,1,44706,44706,0,C16,2,2,1,,0,141,8,2020,0
1621,2018-01-19,7519640,3,0,0,835515,2019-09-01,27,0,29043,261387,2,C25,1,1,4,2019-08-09,1,567,1,2018,1
1622,2020-09-28,0,0,0,0,0,2020-12-01,35,0,21412,64236,0,C20,2,2,1,,0,94,9,2020,0
1623,2015-02-08,14313890,19,0,1,596412,2020-12-01,37,0,94437,2266488,2,C5,1,3,2,,0,2153,2,2015,1
1624,2018-02-12,101850,1,0,0,50925,2019-02-01,30,1,72989,145978,1,C13,3,3,1,2019-04-02,1,414,2,2018,0
1625,2020-11-22,164520,1,0,0,82260,2020-12-01,40,0,56380,112760,2,C29,3,3,1,,0,39,11,2020,1
1626,2020-03-11,0,0,0,0,0,2020-12-01,40,0,113174,226348,2,C1,4,4,1,,0,295,3,2020,0
1627,2019-06-28,0,0,0,0,0,2019-11-01,31,0,34473,172365,1,C1,2,2,1,2019-11-14,1,139,6,2019,0
1628,2020-04-20,0,0,0,0,0,2020-05-01,37,0,35189,70378,0,C27,3,3,1,2020-12-05,1,229,4,2020,0
1629,2014-01-08,7120860,9,0,0,791206,2019-09-01,38,0,112424,1011816,0,C12,2,4,1,,0,2549,1,2014,1
1630,2019-12-12,0,0,0,0,0,2020-01-01,35,1,98568,197136,1,C28,2,2,1,2020-01-18,1,37,12,2019,0
1631,2018-01-13,9309340,8,0,0,775778,2019-12-01,23,1,71984,863808,2,C6,1,3,1,2019-12-17,1,703,1,2018,1
1632,2020-06-12,0,0,0,0,0,2020-12-01,36,1,81876,81876,1,C3,2,2,1,,0,202,6,2020,0
1633,2019-11-29,6097060,10,0,1,469004,2020-12-01,31,1,52126,677638,0,C29,2,2,3,,0,398,11,2019,1
1634,2020-09-14,270780,1,0,0,67695,2020-12-01,23,1,40818,163272,1,C21,1,1,1,,0,108,9,2020,1
1635,2018-12-31,252760,2,0,0,84253,2019-03-01,29,0,13417,40251,0,C20,1,1,1,2019-03-16,1,75,12,2018,1
1636,2020-03-29,0,0,0,0,0,2020-07-01,32,0,61712,246848,2,C12,3,3,1,2020-07-18,1,111,3,2020,0
1637,2020-03-08,948670,3,0,0,189734,2020-12-01,34,1,68209,341045,2,C1,3,3,1,,0,298,3,2020,1
1638,2019-11-04,60153830,15,0,0,3759614,2020-07-01,33,1,122837,1965392,1,C2,3,3,4,2020-06-30,1,239,11,2019,1
1639,2018-01-09,738300,5,0,0,105471,2019-07-01,47,0,50533,353731,1,C8,1,1,1,2019-05-07,1,483,1,2018,1
1640,2019-09-11,11769770,9,0,1,905366,2020-11-01,28,0,88169,1146197,1,C28,3,3,2,2020-11-27,1,443,9,2019,1
1642,2018-05-09,15329900,21,0,1,638745,2020-12-01,50,0,55774,1338576,2,C29,2,2,3,,0,967,5,2018,1
1643,2018-10-09,454610,2,0,0,113652,2019-04-01,36,0,47992,191968,1,C25,1,1,1,2019-03-31,1,173,10,2018,1
1644,2014-04-28,28842760,23,0,1,1201781,2020-12-01,48,1,105513,2532312,1,C9,2,4,1,,0,2439,4,2014,1
1645,2019-04-10,0,1,0,0,0,2020-03-01,25,0,15822,94932,0,C3,1,1,1,2020-02-28,1,324,4,2019,0
1646,2020-05-15,0,0,0,0,0,2020-08-01,33,1,74903,299612,2,C1,3,3,1,2020-07-29,1,75,5,2020,0
1647,2018-03-09,650770,3,0,0,162692,2019-04-01,26,0,36114,144456,2,C3,1,1,1,2019-03-29,1,385,3,2018,1
1650,2020-11-12,0,0,0,0,0,2020-12-01,31,1,34600,34600,0,C23,2,2,1,,0,49,11,2020,0
1651,2018-10-21,4836070,14,0,1,284474,2020-05-01,43,0,21942,373014,0,C18,1,1,2,2020-04-05,1,532,10,2018,1
1652,2020-01-05,1335220,6,0,1,166902,2020-12-01,33,0,127193,1017544,1,C3,3,3,2,,0,361,1,2020,1
1653,2020-04-27,0,0,0,0,0,2020-07-01,32,1,16486,65944,0,C19,1,1,1,2020-07-14,1,78,4,2020,0
1655,2015-06-08,16431480,24,0,1,684645,2020-12-01,34,1,43252,1038048,1,C11,1,2,3,,0,2033,6,2015,1
1657,2015-06-09,21404140,24,0,0,891839,2020-12-01,40,0,100892,2421408,0,C10,1,4,2,,0,2032,6,2015,1
1658,2019-11-21,3489080,11,0,1,249220,2020-12-01,30,1,34234,479276,2,C22,1,1,2,,0,406,11,2019,1
1659,2019-01-08,0,0,0,0,0,2019-10-01,25,1,60688,182064,1,C22,2,2,1,2019-09-28,1,263,1,2019,0
1661,2016-05-17,543200,3,0,0,135800,2019-04-01,43,0,21898,87592,1,C20,1,1,1,2019-03-29,1,1046,5,2016,1
1662,2015-09-20,21851100,22,0,1,910462,2020-12-01,43,1,120954,2902896,0,C1,1,3,3,,0,1929,9,2015,1
1663,2019-11-19,0,0,0,0,0,2020-03-01,36,0,59481,297405,2,C5,2,2,1,,0,408,11,2019,0
1664,2016-01-28,25121990,24,0,0,1046749,2020-12-01,52,1,91839,2204136,1,C27,1,4,2,2020-12-18,1,1786,1,2016,1
1665,2020-04-26,1139880,3,0,1,142485,2020-11-01,35,0,52175,417400,1,C12,2,2,2,2020-11-21,1,209,4,2020,1
1666,2020-07-31,2921180,3,0,1,584236,2020-12-01,34,0,42844,214220,1,C21,2,2,4,,0,153,7,2020,1
1667,2019-02-04,0,0,0,0,0,2019-05-01,42,0,58534,117068,1,C29,3,3,1,2019-05-17,1,102,2,2019,0
1668,2019-09-08,3416270,8,0,1,200957,2020-12-01,33,1,52635,894795,0,C15,2,2,1,,0,480,9,2019,1
1669,2019-08-09,2903650,9,0,1,181478,2020-12-01,29,0,11068,177088,0,C25,1,1,1,2020-11-28,1,477,8,2019,1
1670,2018-07-03,10734200,20,0,1,447258,2020-12-01,34,1,24875,597000,1,C1,1,1,2,,0,912,7,2018,1
1671,2019-02-12,0,0,0,0,0,2020-01-01,29,1,62689,125378,0,C9,3,3,1,2020-06-01,1,475,2,2019,0
1672,2017-06-01,0,0,0,0,0,2019-06-01,37,1,115978,463912,1,C14,4,4,1,2019-06-25,1,754,6,2017,0
1673,2018-06-23,4016540,11,0,1,365140,2019-11-01,52,1,81784,899624,2,C14,1,2,1,2019-11-26,1,521,6,2018,1
1674,2019-10-18,219010,2,0,0,43802,2020-02-01,34,1,21627,108135,2,C1,1,1,1,2020-02-18,1,123,10,2019,1
1675,2018-07-13,21717750,15,0,0,1357359,2020-04-01,42,1,53930,862880,2,C14,1,1,1,2020-10-04,1,814,7,2018,1
1676,2020-02-08,1212980,2,0,1,242596,2020-12-01,36,1,70831,354155,2,C27,2,2,2,,0,327,2,2020,1
1677,2018-03-01,4513790,1,0,0,2256895,2019-02-01,33,1,123255,246510,2,C10,2,2,4,2019-02-19,1,355,3,2018,1
1678,2017-11-29,5911900,21,0,1,246329,2020-12-01,34,0,41305,991320,0,C16,2,2,2,,0,1128,11,2017,1
1679,2018-07-27,14577970,22,0,0,607415,2020-12-01,36,0,55285,1326840,2,C12,1,2,2,,0,888,7,2018,1
1680,2020-04-01,3018940,6,0,1,377367,2020-08-01,32,1,65299,522392,1,C9,2,2,1,2020-07-29,1,119,4,2020,1
1681,2018-08-20,500000,2,0,0,166666,2019-03-01,29,0,40325,120975,2,C18,1,1,1,2019-03-18,1,210,8,2018,1
1682,2020-05-29,1989440,3,0,1,331573,2020-11-01,24,0,48711,292266,2,C24,2,2,2,2020-06-11,1,13,5,2020,1
1683,2020-01-05,592150,3,0,1,148037,2020-08-01,40,1,100798,403192,0,C9,3,3,2,2020-07-29,1,206,1,2020,1
1685,2018-04-08,3378920,7,0,0,375435,2019-09-01,34,1,56916,512244,1,C25,1,1,1,2019-08-29,1,508,4,2018,1
1686,2020-09-06,174000,1,0,0,43500,2020-09-01,34,0,30959,123836,0,C15,1,1,1,2020-05-09,1,120,9,2020,1
1687,2020-09-02,611520,1,0,0,87360,2020-08-01,33,0,45207,316449,2,C3,1,1,1,2020-07-29,1,35,9,2020,1
1688,2019-08-22,0,0,0,0,0,2019-10-01,28,0,65448,196344,2,C28,2,2,1,2019-11-10,1,80,8,2019,0
1689,2019-06-22,123720,1,0,0,20620,2019-11-01,36,1,50809,304854,2,C3,3,3,1,2019-05-11,1,42,6,2019,0
1690,2013-09-10,4984870,7,0,1,453170,2019-11-01,35,0,87794,965734,1,C28,2,3,1,2019-11-21,1,2263,9,2013,1
1692,2019-02-08,0,0,0,0,0,2019-09-01,34,0,82666,165332,2,C3,3,3,1,2019-10-09,1,243,2,2019,0
1693,2020-09-01,1799230,3,0,0,359846,2020-05-01,34,1,48656,243280,1,C21,2,2,2,2020-10-05,1,34,9,2020,1
1694,2016-04-22,26073780,24,0,1,1086407,2020-12-01,29,0,61789,1482936,1,C15,1,2,4,,0,1714,4,2016,1
1695,2020-03-17,302530,1,0,0,50421,2020-08-01,34,0,94933,569598,2,C2,3,3,1,2020-07-29,1,134,3,2020,0
1696,2020-08-29,0,0,0,0,0,2020-12-01,43,1,51246,204984,2,C8,2,2,1,,0,124,8,2020,0
1697,2020-03-02,152890,1,0,0,25481,2020-07-01,27,1,57627,345762,0,C14,1,1,1,2020-06-28,1,118,3,2020,0
1699,2020-03-07,360000,1,0,0,60000,2020-12-01,31,1,14166,84996,0,C21,1,1,1,2020-06-12,1,97,3,2020,1
1701,2019-12-19,983750,1,0,1,122968,2020-07-01,32,1,17234,137872,0,C9,1,1,1,2020-06-28,1,192,12,2019,1
1702,2019-11-01,0,0,0,0,0,2019-06-01,39,0,45148,270888,0,C3,2,2,1,2019-05-30,1,155,11,2019,0
1703,2019-07-28,0,0,0,0,0,2019-11-01,27,1,39434,197170,0,C2,1,1,1,2019-10-29,1,93,7,2019,0
1704,2018-03-21,30735660,11,0,0,2049044,2020-03-01,30,1,114651,1719765,1,C18,1,3,3,2020-02-28,1,709,3,2018,1
